arduino_ms,emg_raw,label
2,0,bad
4,-9,bad
6,-17,bad
8,-14,bad
10,-25,bad
12,-15,bad
14,-6,bad
16,-8,bad
18,-3,bad
20,-5,bad
22,-9,bad
24,-9,bad
26,-12,bad
28,-8,bad
30,-9,bad
33,-10,bad
35,-12,bad
37,-12,bad
39,-9,bad
41,-7,bad
43,-12,bad
45,-11,bad
47,-10,bad
49,-9,bad
51,-10,bad
53,-10,bad
55,-10,bad
57,-14,bad
59,-17,bad
61,-16,bad
63,-11,bad
65,-9,bad
67,0,bad
69,1,bad
71,-2,bad
73,-5,bad
76,-7,bad
78,-8,bad
80,-9,bad
82,-8,bad
84,-10,bad
86,-11,bad
88,-8,bad
90,-7,bad
92,-9,bad
94,-19,bad
96,-12,bad
98,-5,bad
100,4,bad
102,2,bad
104,-1,bad
106,-4,bad
108,-6,bad
110,-9,bad
112,-17,bad
114,-10,bad
116,-4,bad
118,7,bad
120,0,bad
122,-2,bad
124,-5,bad
126,-8,bad
128,-17,bad
130,-10,bad
132,-2,bad
134,1,bad
136,-2,bad
138,-3,bad
140,-6,bad
142,-5,bad
144,-6,bad
146,-4,bad
148,-5,bad
150,-5,bad
152,-11,bad
154,-13,bad
156,-9,bad
158,-1,bad
161,0,bad
163,-5,bad
165,-18,bad
167,-11,bad
169,8,bad
171,21,bad
173,14,bad
175,6,bad
177,2,bad
179,0,bad
181,-4,bad
183,-10,bad
185,-19,bad
187,-49,bad
189,-25,bad
191,7,bad
193,26,bad
195,25,bad
197,12,bad
199,0,bad
201,-4,bad
204,-7,bad
206,-9,bad
208,-9,bad
210,-17,bad
212,-15,bad
214,-16,bad
216,-11,bad
218,-7,bad
220,-3,bad
222,-5,bad
224,-7,bad
226,-7,bad
228,-7,bad
230,-7,bad
232,-17,bad
234,-22,bad
236,-18,bad
238,-8,bad
240,0,bad
242,4,bad
244,0,bad
246,7,bad
248,-5,bad
250,-7,bad
252,-7,bad
254,-9,bad
256,-9,bad
258,-15,bad
260,-20,bad
262,-16,bad
264,-19,bad
266,-37,bad
268,-16,bad
270,5,bad
272,19,bad
274,26,bad
276,14,bad
278,6,bad
280,-3,bad
282,-7,bad
284,-9,bad
286,-10,bad
289,-21,bad
291,-23,bad
293,-16,bad
295,-10,bad
297,-5,bad
299,-6,bad
301,-8,bad
303,-5,bad
305,-5,bad
307,-4,bad
309,-9,bad
311,-27,bad
313,-82,bad
315,-74,bad
317,-14,bad
319,44,bad
321,83,bad
323,61,bad
325,31,bad
327,7,bad
329,-3,bad
332,-9,bad
334,-12,bad
336,-23,bad
338,-27,bad
340,-22,bad
342,-15,bad
344,-19,bad
346,-16,bad
348,-10,bad
350,4,bad
352,16,bad
354,14,bad
356,7,bad
358,-4,bad
360,-12,bad
362,-9,bad
364,-15,bad
366,-22,bad
368,-15,bad
370,-6,bad
372,0,bad
374,5,bad
376,12,bad
378,7,bad
380,1,bad
382,-4,bad
384,-4,bad
386,-7,bad
388,-20,bad
390,-42,bad
392,-39,bad
394,-21,bad
396,1,bad
398,16,bad
400,15,bad
402,7,bad
404,4,bad
406,1,bad
408,1,bad
410,4,bad
412,2,bad
414,0,bad
417,-5,bad
419,-16,bad
421,-35,bad
423,-49,bad
425,-55,bad
427,-38,bad
429,2,bad
431,43,bad
433,62,bad
435,54,bad
437,29,bad
439,9,bad
441,-7,bad
443,-20,bad
445,-36,bad
447,-31,bad
449,-15,bad
451,-1,bad
453,3,bad
455,3,bad
457,-2,bad
460,-6,bad
462,-6,bad
464,-7,bad
466,-6,bad
468,-9,bad
470,-17,bad
472,-26,bad
474,-23,bad
476,-7,bad
478,9,bad
480,11,bad
482,11,bad
484,4,bad
486,0,bad
488,-2,bad
490,-5,bad
492,-8,bad
494,-16,bad
496,-17,bad
498,-18,bad
500,-14,bad
502,-15,bad
504,-13,bad
506,-11,bad
508,-8,bad
510,-12,bad
512,-12,bad
514,-7,bad
516,-6,bad
518,2,bad
520,17,bad
522,26,bad
524,21,bad
526,11,bad
528,2,bad
530,-8,bad
532,-13,bad
534,-21,bad
536,-29,bad
538,-34,bad
540,-25,bad
542,-9,bad
545,2,bad
547,3,bad
549,3,bad
551,7,bad
553,7,bad
555,10,bad
557,8,bad
559,8,bad
561,-1,bad
563,-8,bad
565,-19,bad
567,-24,bad
569,-31,bad
571,-25,bad
573,-12,bad
575,-4,bad
577,4,bad
579,12,bad
581,14,bad
583,13,bad
585,6,bad
588,-1,bad
590,-6,bad
592,-8,bad
594,-8,bad
596,-9,bad
598,-11,bad
600,-11,bad
602,-9,bad
604,-7,bad
606,-5,bad
608,-6,bad
610,-6,bad
612,-9,bad
614,-8,bad
616,-9,bad
618,-9,bad
620,-8,bad
622,-7,bad
624,-6,bad
626,-6,bad
628,-6,bad
630,-5,bad
632,-4,bad
634,-4,bad
636,-5,bad
638,-7,bad
640,-8,bad
642,-8,bad
644,-7,bad
646,2,bad
648,9,bad
650,11,bad
652,9,bad
654,4,bad
656,-1,bad
658,-2,bad
660,-4,bad
662,-6,bad
664,-5,bad
666,-5,bad
668,-4,bad
670,-5,bad
673,-5,bad
675,-7,bad
677,-6,bad
679,-3,bad
681,-2,bad
683,-2,bad
685,-4,bad
687,-5,bad
689,-5,bad
691,-2,bad
693,0,bad
695,0,bad
697,-8,bad
699,-9,bad
701,-2,bad
703,1,bad
705,2,bad
707,2,bad
709,0,bad
711,-2,bad
713,-5,bad
716,-5,bad
718,-4,bad
720,-5,bad
722,-3,bad
724,-3,bad
726,-4,bad
728,-1,bad
730,-4,bad
732,-5,bad
734,-6,bad
736,-6,bad
738,-6,bad
740,-8,bad
742,-4,bad
744,1,bad
746,2,bad
748,1,bad
750,-2,bad
752,-6,bad
754,-12,bad
756,-12,bad
758,-3,bad
760,-7,bad
762,-1,bad
764,2,bad
766,3,bad
768,3,bad
770,5,bad
772,1,bad
774,-2,bad
776,-6,bad
778,-7,bad
780,-7,bad
782,-7,bad
784,-13,bad
786,-15,bad
788,-16,bad
790,-15,bad
792,-7,bad
794,-3,bad
796,2,bad
798,3,bad
801,-9,bad
803,-22,bad
805,-21,bad
807,-16,bad
809,-8,bad
811,5,bad
813,18,bad
815,33,bad
817,41,bad
819,33,bad
821,17,bad
823,2,bad
825,-4,bad
827,-9,bad
829,-13,bad
831,-15,bad
833,-17,bad
835,-22,bad
837,-18,bad
839,-12,bad
841,-7,bad
844,-4,bad
846,-1,bad
848,0,bad
850,-2,bad
852,-6,bad
854,-8,bad
856,-11,bad
858,-20,bad
860,-39,bad
862,-42,bad
864,-38,bad
866,-26,bad
868,-4,bad
870,18,bad
872,38,bad
874,44,bad
876,36,bad
878,23,bad
