arduino_ms,emg_raw,label
2,-112,bad
4,-29,bad
6,9,bad
8,33,bad
10,35,bad
12,-14,bad
14,35,bad
16,35,bad
19,-50,bad
21,-74,bad
23,-40,bad
25,10,bad
27,60,bad
29,4,bad
31,-12,bad
33,-30,bad
35,-11,bad
37,35,bad
39,-7,bad
41,-36,bad
43,-32,bad
45,1,bad
47,4,bad
49,-1,bad
51,5,bad
53,85,bad
55,12,bad
57,-95,bad
59,-60,bad
61,-22,bad
63,-9,bad
65,27,bad
67,3,bad
69,54,bad
71,-32,bad
73,-60,bad
75,-17,bad
77,13,bad
79,48,bad
81,2,bad
83,-21,bad
85,-5,bad
87,-9,bad
89,-52,bad
91,-13,bad
93,17,bad
95,-8,bad
97,-16,bad
99,4,bad
101,10,bad
104,-5,bad
106,3,bad
108,7,bad
110,-6,bad
112,4,bad
114,6,bad
116,12,bad
118,-21,bad
120,-64,bad
122,-15,bad
124,-4,bad
126,8,bad
128,45,bad
130,5,bad
132,-54,bad
134,-15,bad
136,-16,bad
138,5,bad
140,18,bad
142,-16,bad
144,-27,bad
147,-11,bad
149,12,bad
151,25,bad
153,7,bad
155,-5,bad
157,-11,bad
159,-18,bad
161,-24,bad
163,-22,bad
165,-4,bad
167,2,bad
169,5,bad
171,-9,bad
173,-8,bad
175,8,bad
177,5,bad
179,-3,bad
181,8,bad
183,-5,bad
185,-2,bad
187,-1,bad
189,-7,bad
191,-22,bad
193,-24,bad
195,-36,bad
197,-32,bad
199,-16,bad
201,-8,bad
203,-2,bad
205,31,bad
207,21,bad
209,3,bad
211,-21,bad
213,-16,bad
215,3,bad
217,30,bad
219,31,bad
221,19,bad
223,-4,bad
225,-17,bad
227,-46,bad
229,-38,bad
232,-16,bad
234,6,bad
236,12,bad
238,12,bad
240,-3,bad
242,-25,bad
244,-39,bad
246,-29,bad
248,10,bad
250,7,bad
252,-5,bad
254,4,bad
256,-17,bad
258,-25,bad
260,-18,bad
262,29,bad
264,44,bad
266,28,bad
268,15,bad
270,-1,bad
272,-30,bad
275,-50,bad
277,-40,bad
279,-14,bad
281,23,bad
283,2,bad
285,-32,bad
287,-26,bad
289,-10,bad
291,28,bad
293,32,bad
295,9,bad
297,-10,bad
299,-6,bad
301,-2,bad
303,8,bad
305,-8,bad
307,-27,bad
309,-7,bad
311,-7,bad
313,1,bad
315,-47,bad
317,-62,bad
319,-20,bad
321,-8,bad
323,-24,bad
325,45,bad
327,54,bad
329,-10,bad
331,-25,bad
333,0,bad
335,-31,bad
337,-12,bad
339,20,bad
341,14,bad
343,-20,bad
345,-31,bad
347,-18,bad
349,-33,bad
351,-43,bad
353,22,bad
355,67,bad
357,26,bad
360,3,bad
362,25,bad
364,7,bad
366,-12,bad
368,-37,bad
370,-16,bad
372,-7,bad
374,-6,bad
376,8,bad
378,-3,bad
380,-26,bad
382,-2,bad
384,-6,bad
386,-24,bad
388,-4,bad
390,8,bad
392,-11,bad
394,-33,bad
396,-75,bad
398,-35,bad
400,55,bad
403,53,bad
405,8,bad
407,6,bad
409,-8,bad
411,-14,bad
413,-9,bad
415,12,bad
417,0,bad
419,-14,bad
421,-45,bad
423,-26,bad
425,-4,bad
427,19,bad
429,18,bad
431,13,bad
433,-3,bad
435,-10,bad
437,-20,bad
439,-13,bad
441,-3,bad
443,-4,bad
445,-2,bad
447,-3,bad
449,-9,bad
451,-17,bad
453,-7,bad
455,2,bad
457,3,bad
459,-3,bad
461,-3,bad
463,-5,bad
465,-9,bad
467,-8,bad
469,-14,bad
471,-6,bad
473,-6,bad
475,-13,bad
477,-5,bad
479,-9,bad
481,-3,bad
483,-2,bad
485,-11,bad
488,-14,bad
490,5,bad
492,3,bad
494,5,bad
496,0,bad
498,-3,bad
500,-4,bad
502,-8,bad
504,-7,bad
506,-7,bad
508,-7,bad
510,-6,bad
512,-8,bad
514,-13,bad
516,-7,bad
518,3,bad
520,3,bad
522,-2,bad
524,-2,bad
526,-3,bad
528,-4,bad
531,-3,bad
533,-3,bad
535,-3,bad
537,-3,bad
539,-3,bad
541,-2,bad
543,-7,bad
545,-8,bad
547,-4,bad
549,1,bad
551,7,bad
553,1,bad
555,0,bad
557,-2,bad
559,0,bad
561,0,bad
563,-2,bad
565,-2,bad
567,-2,bad
569,-2,bad
571,1,bad
573,1,bad
575,0,bad
577,-2,bad
579,0,bad
581,1,bad
583,3,bad
585,0,bad
587,-1,bad
589,2,bad
591,1,bad
593,-4,bad
595,-2,bad
597,-1,bad
599,-1,bad
601,6,bad
603,7,bad
605,-3,bad
607,-2,bad
609,-2,bad
611,-4,bad
613,-1,bad
616,5,bad
618,6,bad
620,3,bad
622,-6,bad
624,-3,bad
626,0,bad
628,5,bad
630,5,bad
632,3,bad
634,1,bad
636,0,bad
638,-2,bad
640,-1,bad
642,-2,bad
644,0,bad
646,-1,bad
648,-1,bad
650,-4,bad
652,-2,bad
654,6,bad
656,5,bad
659,5,bad
661,4,bad
663,2,bad
665,-4,bad
667,-3,bad
669,-8,bad
671,-4,bad
673,1,bad
675,0,bad
677,2,bad
679,1,bad
681,5,bad
683,6,bad
685,6,bad
687,2,bad
689,1,bad
691,-4,bad
693,-4,bad
695,-5,bad
697,-2,bad
699,-3,bad
701,0,bad
703,7,bad
705,2,bad
707,-1,bad
709,-4,bad
711,1,bad
713,3,bad
715,2,bad
717,2,bad
719,1,bad
721,-2,bad
723,2,bad
725,-1,bad
727,-1,bad
729,3,bad
731,1,bad
733,-2,bad
735,-3,bad
737,-1,bad
739,2,bad
741,4,bad
744,-2,bad
746,-4,bad
748,-8,bad
750,2,bad
752,2,bad
754,-4,bad
756,8,bad
758,10,bad
760,-7,bad
762,-9,bad
764,-9,bad
766,3,bad
768,2,bad
770,2,bad
772,1,bad
774,-2,bad
776,12,bad
778,-4,bad
780,-13,bad
782,-6,bad
784,3,bad
787,18,bad
789,17,bad
791,8,bad
793,2,bad
795,-1,bad
797,-3,bad
799,-4,bad
801,-3,bad
803,-4,bad
805,-3,bad
807,5,bad
809,1,bad
811,0,bad
813,-6,bad
815,-13,bad
817,-9,bad
819,-4,bad
821,-1,bad
823,2,bad
825,6,bad
827,3,bad
829,-5,bad
831,-7,bad
833,-8,bad
835,-9,bad
837,-1,bad
839,28,bad
841,27,bad
843,-17,bad
845,-32,bad
847,-10,bad
849,7,bad
851,-5,bad
853,9,bad
855,2,bad
857,0,bad
859,-12,bad
861,-29,bad
863,-28,bad
865,5,bad
867,14,bad
869,-5,bad
872,-16,bad
874,-9,bad
876,0,bad
878,1,bad
880,4,bad
882,2,bad
884,-3,bad
886,2,bad
888,0,bad
890,3,bad
892,-12,bad
894,-14,bad
896,4,bad
898,-5,bad
