arduino_ms,emg_raw,label
2,3,bad
4,37,bad
6,44,bad
8,16,bad
10,-6,bad
12,-23,bad
14,-24,bad
16,-8,bad
18,1,bad
20,2,bad
22,-14,bad
24,-31,bad
26,-67,bad
28,-75,bad
30,-35,bad
32,31,bad
34,72,bad
36,62,bad
38,44,bad
41,24,bad
43,-4,bad
45,-26,bad
47,-33,bad
49,-23,bad
51,-7,bad
53,7,bad
55,-3,bad
57,-39,bad
59,-16,bad
61,-9,bad
63,-6,bad
65,5,bad
67,6,bad
69,-9,bad
71,-54,bad
73,-108,bad
75,-46,bad
77,33,bad
79,53,bad
81,64,bad
83,58,bad
85,34,bad
87,13,bad
89,-30,bad
91,-23,bad
93,-7,bad
95,-4,bad
97,-27,bad
99,-69,bad
101,-47,bad
103,18,bad
105,46,bad
107,36,bad
109,14,bad
111,-51,bad
113,-110,bad
115,-61,bad
117,17,bad
119,65,bad
121,70,bad
123,47,bad
126,12,bad
128,-13,bad
130,-23,bad
132,-45,bad
134,-58,bad
136,-22,bad
138,8,bad
140,15,bad
142,15,bad
144,12,bad
146,-7,bad
148,-11,bad
150,-13,bad
152,-14,bad
154,-10,bad
156,-3,bad
158,-4,bad
160,-60,bad
162,-45,bad
164,4,bad
166,44,bad
169,37,bad
171,19,bad
173,-12,bad
175,-77,bad
177,-52,bad
179,-7,bad
181,42,bad
183,40,bad
185,25,bad
187,-2,bad
189,-17,bad
191,-9,bad
193,-14,bad
195,1,bad
197,-32,bad
199,-14,bad
201,-27,bad
203,-27,bad
205,-6,bad
207,20,bad
209,23,bad
211,30,bad
213,22,bad
215,9,bad
217,-12,bad
219,-56,bad
221,-44,bad
223,-3,bad
225,20,bad
227,8,bad
229,-7,bad
231,-39,bad
233,-44,bad
235,5,bad
237,36,bad
239,25,bad
241,-11,bad
243,-23,bad
245,-7,bad
247,8,bad
249,1,bad
251,-8,bad
254,-6,bad
256,-4,bad
258,-9,bad
260,-13,bad
262,-15,bad
264,-24,bad
266,-23,bad
268,-4,bad
270,16,bad
272,12,bad
274,-4,bad
276,-26,bad
278,-18,bad
280,1,bad
282,-3,bad
284,-26,bad
286,-8,bad
288,-25,bad
290,-22,bad
292,2,bad
294,22,bad
297,12,bad
299,13,bad
301,-1,bad
303,-18,bad
305,-14,bad
307,7,bad
309,-12,bad
311,-14,bad
313,-6,bad
315,-3,bad
