arduino_ms,emg_raw,label
2,66,good
4,181,good
6,53,good
8,-80,good
10,-169,good
12,-108,good
14,-24,good
16,80,good
18,143,good
20,-4,good
22,-126,good
24,-126,good
26,-30,good
28,43,good
30,137,good
32,38,good
34,-69,good
37,-117,good
39,-71,good
41,-19,good
43,21,good
45,40,good
47,15,good
49,-23,good
51,-18,good
53,0,good
55,8,good
57,-12,good
59,-10,good
61,21,good
63,35,good
65,4,good
67,-33,good
69,71,good
71,120,good
73,-15,good
75,-125,good
77,-141,good
79,-102,good
81,-33,good
83,-2,good
85,20,good
87,19,good
89,5,good
91,-12,good
93,50,good
95,104,good
97,80,good
99,54,good
101,-70,good
103,-147,good
105,-123,good
107,9,good
109,92,good
111,1,good
113,-84,good
115,-63,good
117,-1,good
119,28,good
122,1,good
124,-9,good
126,-15,good
128,-7,good
130,-20,good
132,14,good
134,136,good
136,57,good
138,-57,good
140,-118,good
142,-84,good
144,-24,good
146,48,good
148,130,good
150,73,good
152,-50,good
154,-112,good
156,-93,good
158,-21,good
160,-5,good
162,-7,good
165,-14,good
167,-8,good
169,5,good
171,8,good
173,22,good
175,48,good
177,26,good
179,-28,good
181,-38,good
183,6,good
185,22,good
187,-22,good
189,-34,good
191,-14,good
193,64,good
195,43,good
197,-35,good
199,-88,good
201,-61,good
203,-25,good
205,6,good
207,64,good
209,48,good
211,6,good
213,-23,good
215,-79,good
217,-53,good
219,-29,good
221,-10,good
223,-5,good
225,0,good
227,13,good
229,22,good
231,9,good
233,5,good
235,19,good
237,16,good
239,8,good
241,-32,good
243,-59,good
245,-38,good
247,-10,good
250,9,good
252,27,good
254,52,good
256,65,good
258,17,good
260,-63,good
262,-81,good
264,-49,good
266,-20,good
268,0,good
270,-3,good
272,-14,good
274,-3,good
276,26,good
278,13,good
280,-22,good
282,-33,good
284,-20,good
286,12,good
288,39,good
290,19,good
293,-15,good
295,-41,good
297,-30,good
299,-13,good
301,-8,good
303,-2,good
305,-5,good
307,13,good
309,-3,good
311,-21,good
313,-33,good
315,-11,good
317,3,good
319,17,good
321,68,good
323,14,good
325,-45,good
327,-37,good
329,-23,good
331,-21,good
333,-30,good
335,-25,good
337,4,good
339,-9,good
341,21,good
343,16,good
345,3,good
347,-5,good
349,-1,good
351,7,good
353,-21,good
355,-37,good
357,-34,good
359,-16,good
361,20,good
363,10,good
365,-13,good
367,-24,good
369,-30,good
371,-5,good
373,-1,good
375,-3,good
378,-3,good
380,0,good
382,0,good
384,-4,good
386,-8,good
388,-11,good
390,-6,good
392,17,good
394,52,good
396,92,good
398,29,good
400,-13,good
402,-75,good
404,-79,good
406,-73,good
408,-53,good
410,-22,good
412,-3,good
414,1,good
416,4,good
418,7,good
421,7,good
423,7,good
425,0,good
427,-8,good
429,-6,good
431,-6,good
433,-2,good
435,-14,good
437,-4,good
439,-2,good
441,-10,good
443,-6,good
445,-6,good
447,5,good
449,11,good
451,6,good
453,11,good
455,38,good
457,6,good
459,-42,good
461,-57,good
463,-51,good
465,-4,good
467,-5,good
469,-19,good
471,-22,good
473,-22,good
475,20,good
477,16,good
479,-10,good
481,-17,good
483,-20,good
485,2,good
487,11,good
489,0,good
491,-7,good
493,-18,good
495,-20,good
497,3,good
499,4,good
501,-7,good
503,-15,good
506,-10,good
508,-17,good
510,-13,good
512,-6,good
514,-2,good
516,8,good
518,9,good
520,15,good
522,22,good
524,-13,good
526,-24,good
528,-31,good
530,-26,good
532,-12,good
534,14,good
536,40,good
538,3,good
540,-34,good
542,-33,good
544,0,good
546,4,good
549,15,good
551,-10,good
553,-35,good
555,-31,good
557,-29,good
559,-17,good
561,-8,good
563,1,good
565,3,good
567,3,good
569,3,good
571,1,good
573,-3,good
575,-4,good
577,-9,good
579,-12,good
581,-4,good
583,-5,good
585,-9,good
587,1,good
589,13,good
591,11,good
593,-7,good
595,-7,good
