arduino_ms,emg_raw,label
2,-48,bad
4,-113,bad
6,-38,bad
8,-22,bad
10,29,bad
12,26,bad
14,31,bad
16,-3,bad
18,68,bad
20,79,bad
23,-55,bad
25,-167,bad
27,-86,bad
29,-45,bad
31,-11,bad
33,22,bad
35,44,bad
37,28,bad
39,-9,bad
41,-46,bad
43,28,bad
45,56,bad
47,23,bad
49,-29,bad
51,-21,bad
53,-63,bad
55,-9,bad
57,10,bad
59,87,bad
61,41,bad
63,4,bad
66,-115,bad
68,-71,bad
70,-41,bad
72,-31,bad
74,23,bad
76,20,bad
78,44,bad
80,60,bad
82,-23,bad
84,-121,bad
86,-49,bad
88,3,bad
90,-13,bad
92,-51,bad
94,30,bad
96,86,bad
98,99,bad
100,37,bad
102,-37,bad
104,-120,bad
106,-113,bad
108,-82,bad
110,18,bad
112,52,bad
114,21,bad
116,31,bad
118,45,bad
120,2,bad
122,-85,bad
124,44,bad
126,35,bad
128,-102,bad
130,-159,bad
132,-23,bad
134,31,bad
136,38,bad
138,4,bad
140,-11,bad
142,23,bad
144,89,bad
146,95,bad
148,-17,bad
151,-113,bad
153,-128,bad
155,-57,bad
157,6,bad
159,15,bad
161,1,bad
163,-5,bad
165,14,bad
167,16,bad
169,15,bad
171,4,bad
173,7,bad
175,-15,bad
177,-13,bad
179,27,bad
181,100,bad
183,49,bad
185,-70,bad
187,-113,bad
189,-27,bad
191,-13,bad
194,-45,bad
196,9,bad
198,47,bad
200,31,bad
202,8,bad
204,4,bad
206,-49,bad
208,-56,bad
210,-65,bad
212,-33,bad
214,-1,bad
216,32,bad
218,19,bad
220,-5,bad
222,-16,bad
224,-17,bad
226,-5,bad
228,-13,bad
230,41,bad
232,53,bad
234,10,bad
236,-13,bad
238,-69,bad
240,-35,bad
242,52,bad
244,44,bad
246,-17,bad
248,-93,bad
250,-24,bad
252,7,bad
254,14,bad
256,-19,bad
258,-18,bad
260,-51,bad
262,-22,bad
264,-4,bad
266,3,bad
268,2,bad
270,-2,bad
272,6,bad
274,11,bad
276,-4,bad
279,6,bad
281,31,bad
283,17,bad
285,-34,bad
287,-69,bad
289,-19,bad
291,-8,bad
293,-12,bad
295,-8,bad
297,6,bad
299,3,bad
301,-2,bad
303,-8,bad
305,-1,bad
307,3,bad
309,-6,bad
311,-13,bad
313,-9,bad
315,-1,bad
317,-6,bad
319,-17,bad
322,-15,bad
324,-8,bad
326,-7,bad
328,-7,bad
330,-6,bad
332,-6,bad
334,-3,bad
336,-3,bad
338,-4,bad
340,1,bad
342,16,bad
344,19,bad
346,-7,bad
348,-37,bad
350,-40,bad
352,-17,bad
354,5,bad
356,11,bad
358,27,bad
360,11,bad
362,-17,bad
364,-34,bad
366,-66,bad
368,-15,bad
370,20,bad
372,14,bad
374,-15,bad
376,-48,bad
378,-13,bad
380,7,bad
382,2,bad
384,-19,bad
386,-13,bad
388,-5,bad
390,-4,bad
392,-3,bad
394,-2,bad
396,-1,bad
398,3,bad
400,7,bad
402,0,bad
404,-11,bad
407,-19,bad
409,-15,bad
411,-6,bad
413,-4,bad
415,-7,bad
417,-7,bad
419,-6,bad
421,-4,bad
423,20,bad
425,12,bad
427,-11,bad
429,-38,bad
431,-32,bad
433,-5,bad
435,1,bad
437,5,bad
439,-1,bad
441,-3,bad
443,-4,bad
445,-3,bad
447,8,bad
450,4,bad
452,-14,bad
454,-21,bad
456,-1,bad
458,-8,bad
460,-33,bad
462,-21,bad
464,-11,bad
466,-3,bad
468,-5,bad
470,-6,bad
472,-1,bad
474,-2,bad
476,-5,bad
478,-8,bad
480,-1,bad
482,0,bad
484,-4,bad
486,-9,bad
488,-8,bad
490,-5,bad
492,-7,bad
494,-9,bad
496,-5,bad
498,-1,bad
500,2,bad
502,1,bad
504,-1,bad
506,-6,bad
508,-10,bad
510,-11,bad
512,-3,bad
514,8,bad
516,3,bad
518,-2,bad
520,-2,bad
522,1,bad
524,-7,bad
526,-23,bad
528,-14,bad
530,-5,bad
532,-1,bad
535,2,bad
537,4,bad
539,8,bad
541,7,bad
543,-2,bad
545,-13,bad
547,-3,bad
549,2,bad
551,-17,bad
553,-27,bad
555,-11,bad
557,-6,bad
559,-5,bad
561,-2,bad
563,-1,bad
565,-1,bad
567,-1,bad
569,-1,bad
571,2,bad
573,3,bad
575,-1,bad
578,-8,bad
580,-16,bad
582,-4,bad
584,-2,bad
586,-2,bad
588,-3,bad
590,-3,bad
592,-1,bad
594,3,bad
596,8,bad
598,3,bad
600,-12,bad
602,-18,bad
604,-7,bad
606,8,bad
608,10,bad
610,1,bad
612,-4,bad
614,-12,bad
616,-9,bad
