arduino_ms,emg_raw,label
2,-10,bad
4,-18,bad
6,-23,bad
8,-14,bad
10,-15,bad
12,3,bad
14,2,bad
16,-46,bad
18,-18,bad
20,18,bad
22,19,bad
24,-55,bad
26,-13,bad
28,27,bad
30,17,bad
32,5,bad
34,-13,bad
36,-26,bad
38,-20,bad
40,-4,bad
42,-12,bad
44,-6,bad
46,8,bad
48,-14,bad
50,-28,bad
52,-1,bad
54,23,bad
56,7,bad
58,-15,bad
60,-9,bad
62,-16,bad
64,-15,bad
66,4,bad
68,-13,bad
70,-14,bad
72,-33,bad
74,-10,bad
76,0,bad
78,4,bad
81,11,bad
83,-8,bad
85,-1,bad
87,2,bad
89,-18,bad
91,-34,bad
93,3,bad
95,19,bad
97,16,bad
99,-8,bad
101,-11,bad
103,-21,bad
105,-25,bad
107,-10,bad
109,0,bad
111,-6,bad
113,-6,bad
115,-1,bad
117,-2,bad
119,5,bad
121,-3,bad
124,-9,bad
126,-8,bad
128,-4,bad
130,-7,bad
132,-6,bad
134,-9,bad
136,-8,bad
138,-17,bad
140,-36,bad
142,-5,bad
144,16,bad
146,2,bad
148,-5,bad
150,-3,bad
152,-2,bad
154,-6,bad
156,-5,bad
158,-5,bad
160,-7,bad
162,-5,bad
164,-7,bad
166,-6,bad
168,-5,bad
170,-6,bad
172,-4,bad
174,-5,bad
176,-4,bad
178,-4,bad
180,-6,bad
182,-4,bad
184,2,bad
186,0,bad
188,-2,bad
190,-2,bad
192,-4,bad
194,-1,bad
196,2,bad
198,-3,bad
200,-5,bad
202,-3,bad
204,1,bad
206,3,bad
209,2,bad
211,3,bad
213,1,bad
215,-1,bad
217,-2,bad
219,-1,bad
221,1,bad
223,-5,bad
225,-14,bad
227,0,bad
229,9,bad
231,9,bad
233,5,bad
235,2,bad
237,1,bad
239,-1,bad
241,-1,bad
243,-1,bad
245,-2,bad
247,-1,bad
249,-4,bad
252,-1,bad
254,-6,bad
256,-3,bad
258,4,bad
260,5,bad
262,4,bad
264,3,bad
266,1,bad
268,0,bad
270,-1,bad
272,-1,bad
274,-1,bad
276,-2,bad
278,1,bad
280,-2,bad
282,-5,bad
284,-2,bad
286,5,bad
288,7,bad
290,2,bad
292,-7,bad
294,-15,bad
296,-7,bad
298,4,bad
300,6,bad
302,3,bad
304,6,bad
306,4,bad
308,-4,bad
310,-8,bad
312,2,bad
314,4,bad
316,2,bad
318,2,bad
320,-2,bad
322,-5,bad
324,-10,bad
326,-2,bad
328,6,bad
330,7,bad
332,-2,bad
334,-5,bad
337,-7,bad
339,1,bad
341,5,bad
343,6,bad
345,5,bad
347,3,bad
349,1,bad
351,1,bad
353,0,bad
355,-4,bad
357,-9,bad
359,-10,bad
361,-3,bad
363,-3,bad
365,2,bad
367,0,bad
369,1,bad
371,3,bad
373,3,bad
375,3,bad
377,1,bad
380,-2,bad
382,-2,bad
384,-2,bad
386,-1,bad
388,-4,bad
390,-2,bad
392,-1,bad
394,3,bad
396,1,bad
398,0,bad
400,-3,bad
402,-3,bad
404,-5,bad
406,0,bad
408,2,bad
410,6,bad
412,4,bad
414,4,bad
416,1,bad
418,0,bad
420,-2,bad
422,-3,bad
424,-3,bad
426,-3,bad
428,-3,bad
430,-2,bad
432,0,bad
434,3,bad
436,2,bad
438,4,bad
440,3,bad
442,3,bad
444,1,bad
446,-1,bad
448,-4,bad
450,-2,bad
452,0,bad
454,0,bad
456,1,bad
458,4,bad
460,6,bad
462,3,bad
465,0,bad
467,-1,bad
469,-2,bad
471,-1,bad
473,-2,bad
475,-1,bad
477,0,bad
479,0,bad
481,-1,bad
483,0,bad
485,1,bad
487,2,bad
489,2,bad
491,-1,bad
493,0,bad
495,-1,bad
497,0,bad
499,0,bad
501,0,bad
503,0,bad
505,-1,bad
508,0,bad
510,0,bad
512,1,bad
514,1,bad
516,2,bad
518,1,bad
520,1,bad
522,-1,bad
524,0,bad
526,2,bad
528,2,bad
530,1,bad
532,2,bad
534,1,bad
536,0,bad
538,0,bad
540,0,bad
542,-1,bad
544,0,bad
546,0,bad
548,1,bad
550,-1,bad
552,0,bad
554,0,bad
556,0,bad
558,0,bad
560,0,bad
562,-2,bad
564,-1,bad
566,0,bad
568,1,bad
570,0,bad
572,0,bad
574,0,bad
576,-1,bad
578,1,bad
580,0,bad
582,0,bad
584,1,bad
586,0,bad
588,1,bad
590,0,bad
593,1,bad
595,1,bad
597,1,bad
599,0,bad
601,0,bad
603,0,bad
605,0,bad
607,1,bad
609,-1,bad
611,0,bad
613,-1,bad
615,-1,bad
617,-1,bad
619,0,bad
621,0,bad
623,0,bad
625,0,bad
627,1,bad
629,-1,bad
631,0,bad
633,-1,bad
636,-1,bad
638,0,bad
640,0,bad
642,1,bad
644,0,bad
646,1,bad
648,0,bad
650,0,bad
652,0,bad
654,1,bad
656,1,bad
658,0,bad
660,0,bad
662,-1,bad
664,0,bad
666,0,bad
668,0,bad
670,0,bad
672,-2,bad
674,-1,bad
676,0,bad
678,0,bad
680,-2,bad
682,-1,bad
684,-1,bad
686,-1,bad
688,-1,bad
690,0,bad
692,-1,bad
694,0,bad
696,-1,bad
698,-1,bad
700,0,bad
702,0,bad
704,0,bad
706,0,bad
708,0,bad
710,-1,bad
712,0,bad
714,0,bad
716,0,bad
718,-1,bad
721,1,bad
723,0,bad
725,-2,bad
727,0,bad
729,0,bad
731,-2,bad
733,0,bad
735,-1,bad
737,0,bad
739,-1,bad
741,0,bad
743,-1,bad
745,-2,bad
747,-1,bad
749,-2,bad
751,-1,bad
753,-1,bad
755,0,bad
757,-2,bad
759,-1,bad
761,0,bad
764,-1,bad
766,-1,bad
768,-1,bad
770,-1,bad
772,-1,bad
774,-1,bad
776,0,bad
778,-1,bad
780,-1,bad
782,0,bad
784,-1,bad
786,-1,bad
788,-1,bad
790,-2,bad
792,-1,bad
794,-1,bad
796,0,bad
798,-1,bad
800,0,bad
802,0,bad
804,-2,bad
806,-2,bad
808,-2,bad
810,-1,bad
812,-3,bad
814,-1,bad
816,-1,bad
818,0,bad
820,-2,bad
822,-2,bad
824,-1,bad
826,-1,bad
828,-1,bad
830,-2,bad
832,-3,bad
834,-2,bad
836,0,bad
838,-2,bad
840,-1,bad
842,0,bad
844,-2,bad
846,-2,bad
849,-3,bad
851,-1,bad
853,-2,bad
855,-2,bad
857,-1,bad
859,-1,bad
861,0,bad
863,-1,bad
865,-1,bad
867,-1,bad
869,-2,bad
871,-1,bad
873,-1,bad
875,-1,bad
877,-2,bad
879,-1,bad
881,-2,bad
883,-1,bad
885,-2,bad
887,-2,bad
889,-3,bad
892,0,bad
894,1,bad
896,0,bad
898,1,bad
900,-1,bad
902,-3,bad
904,-2,bad
906,-2,bad
908,-3,bad
910,-2,bad
912,-3,bad
914,-1,bad
916,-1,bad
918,-1,bad
920,-1,bad
922,0,bad
924,-1,bad
926,-1,bad
928,0,bad
930,-1,bad
932,0,bad
934,-1,bad
936,-1,bad
938,-1,bad
940,-1,bad
942,0,bad
944,-1,bad
946,0,bad
948,-2,bad
950,-2,bad
952,-1,bad
954,-1,bad
956,-1,bad
958,0,bad
960,-1,bad
962,0,bad
964,-1,bad
966,0,bad
968,-1,bad
970,-1,bad
972,-1,bad
974,-1,bad
977,0,bad
979,-1,bad
981,-2,bad
983,-2,bad
985,-1,bad
987,0,bad
989,0,bad
991,1,bad
993,0,bad
995,-1,bad
997,-1,bad
999,1,bad
1001,0,bad
1003,0,bad
1005,-1,bad
1007,0,bad
1009,0,bad
1011,0,bad
1013,0,bad
1015,-1,bad
1017,0,bad
1020,0,bad
1022,-1,bad
1024,1,bad
1026,-1,bad
1028,-1,bad
1030,-1,bad
1032,-1,bad
1034,0,bad
1036,0,bad
1038,-1,bad
1040,-1,bad
1042,0,bad
1044,0,bad
1046,0,bad
1048,0,bad
1050,-1,bad
1052,0,bad
1054,1,bad
1056,1,bad
1058,-1,bad
1060,-1,bad
1062,0,bad
1064,1,bad
1066,0,bad
1068,-1,bad
1070,0,bad
1072,0,bad
1074,-1,bad
1076,0,bad
1078,0,bad
1080,0,bad
1082,0,bad
1084,-1,bad
1086,0,bad
1088,1,bad
1090,0,bad
1092,-2,bad
1094,1,bad
1096,0,bad
1098,0,bad
1100,0,bad
1102,1,bad
1105,0,bad
1107,0,bad
1109,0,bad
1111,1,bad
1113,1,bad
1115,0,bad
1117,1,bad
1119,1,bad
1121,0,bad
1123,0,bad
1125,-1,bad
1127,1,bad
1129,0,bad
1131,1,bad
1133,-1,bad
1135,0,bad
1137,-1,bad
1139,0,bad
1141,0,bad
1143,0,bad
1145,1,bad
1148,0,bad
1150,0,bad
1152,0,bad
1154,-1,bad
1156,-1,bad
1158,1,bad
1160,-1,bad
1162,-1,bad
1164,1,bad
1166,0,bad
1168,0,bad
1170,1,bad
1172,1,bad
1174,0,bad
1176,0,bad
1178,-1,bad
1180,-1,bad
1182,-1,bad
1184,0,bad
1186,0,bad
1188,0,bad
1190,0,bad
1192,0,bad
1194,0,bad
1196,1,bad
