arduino_ms,emg_raw,label
2,75,bad
4,-23,bad
6,-46,bad
8,70,bad
10,13,bad
12,-93,bad
14,-83,bad
16,-11,bad
18,42,bad
20,19,bad
22,-28,bad
24,-25,bad
26,84,bad
28,98,bad
30,-27,bad
32,-122,bad
34,-79,bad
36,-17,bad
38,70,bad
40,59,bad
42,33,bad
44,-23,bad
46,-92,bad
48,-76,bad
50,-33,bad
52,-2,bad
54,31,bad
56,11,bad
58,27,bad
61,19,bad
63,15,bad
65,18,bad
67,19,bad
69,-24,bad
71,-60,bad
73,-70,bad
75,93,bad
77,100,bad
79,-44,bad
81,-123,bad
83,-66,bad
85,-51,bad
87,-6,bad
89,21,bad
91,24,bad
93,28,bad
95,72,bad
97,51,bad
99,28,bad
101,-1,bad
104,-91,bad
106,-96,bad
108,-26,bad
110,0,bad
112,-4,bad
114,71,bad
116,65,bad
118,-98,bad
120,-92,bad
122,-8,bad
124,74,bad
126,50,bad
128,-38,bad
130,-31,bad
132,5,bad
134,2,bad
136,-1,bad
138,1,bad
140,-1,bad
142,60,bad
144,85,bad
146,14,bad
148,-144,bad
150,-94,bad
152,12,bad
154,28,bad
156,3,bad
158,-26,bad
160,-37,bad
162,1,bad
164,18,bad
166,69,bad
168,53,bad
170,-9,bad
172,-41,bad
174,-31,bad
176,-36,bad
178,8,bad
180,47,bad
182,-32,bad
184,-17,bad
186,7,bad
189,3,bad
191,-51,bad
193,-41,bad
195,-12,bad
197,22,bad
199,22,bad
201,-12,bad
203,-16,bad
205,0,bad
207,7,bad
209,4,bad
211,3,bad
213,40,bad
215,-23,bad
217,-44,bad
219,-1,bad
221,24,bad
223,-36,bad
225,-83,bad
227,-19,bad
229,23,bad
232,34,bad
234,20,bad
236,17,bad
238,17,bad
240,-11,bad
242,-5,bad
244,-9,bad
246,-30,bad
248,-48,bad
250,-19,bad
252,26,bad
254,31,bad
256,12,bad
258,-10,bad
260,-29,bad
262,1,bad
264,-21,bad
266,-2,bad
268,-29,bad
270,-72,bad
272,10,bad
274,32,bad
276,40,bad
278,25,bad
280,22,bad
282,14,bad
284,-10,bad
286,-15,bad
288,-32,bad
290,-40,bad
292,-41,bad
294,-13,bad
296,11,bad
298,42,bad
300,11,bad
302,6,bad
304,1,bad
306,-27,bad
308,-16,bad
310,-19,bad
312,12,bad
314,10,bad
317,-7,bad
319,-16,bad
321,-1,bad
323,-1,bad
325,-10,bad
327,-30,bad
329,-13,bad
331,3,bad
333,7,bad
335,-35,bad
337,-19,bad
339,-3,bad
341,49,bad
343,26,bad
345,-4,bad
347,-21,bad
349,-26,bad
351,-7,bad
353,6,bad
355,-2,bad
357,-29,bad
360,-39,bad
362,-12,bad
364,2,bad
366,0,bad
368,-1,bad
370,14,bad
372,4,bad
374,26,bad
376,4,bad
378,-23,bad
380,-23,bad
382,-35,bad
384,-29,bad
386,-4,bad
388,12,bad
390,24,bad
392,17,bad
394,-9,bad
396,-9,bad
398,-16,bad
400,-12,bad
402,-26,bad
404,-29,bad
406,-15,bad
408,28,bad
410,14,bad
412,24,bad
414,-5,bad
416,-16,bad
418,-10,bad
420,13,bad
422,3,bad
424,-23,bad
426,-54,bad
428,-33,bad
430,13,bad
432,16,bad
434,-22,bad
436,-20,bad
438,25,bad
440,36,bad
442,6,bad
445,-8,bad
447,-21,bad
449,-3,bad
451,33,bad
453,7,bad
455,-11,bad
457,-35,bad
459,-43,bad
461,-36,bad
463,-6,bad
465,-39,bad
467,-9,bad
469,37,bad
471,38,bad
473,-30,bad
475,-2,bad
477,10,bad
479,4,bad
481,-11,bad
483,-16,bad
485,-4,bad
488,15,bad
490,12,bad
492,-21,bad
494,-68,bad
496,-39,bad
498,-18,bad
500,33,bad
502,34,bad
504,37,bad
506,-8,bad
508,-83,bad
510,-39,bad
512,68,bad
514,24,bad
516,-31,bad
518,1,bad
520,6,bad
522,1,bad
524,9,bad
526,7,bad
528,-9,bad
530,-20,bad
532,-95,bad
534,-62,bad
536,30,bad
538,4,bad
540,24,bad
542,29,bad
544,34,bad
546,-11,bad
548,-64,bad
550,-18,bad
552,5,bad
554,-45,bad
556,-26,bad
558,20,bad
560,53,bad
562,62,bad
564,9,bad
566,-33,bad
568,-32,bad
570,-45,bad
573,-65,bad
575,-2,bad
577,49,bad
579,41,bad
581,14,bad
583,-7,bad
585,-54,bad
587,-40,bad
589,26,bad
591,-17,bad
593,-15,bad
595,16,bad
597,-25,bad
599,-103,bad
601,-12,bad
603,63,bad
605,28,bad
607,40,bad
609,41,bad
611,9,bad
613,2,bad
616,-14,bad
618,-33,bad
620,-31,bad
622,-21,bad
624,-13,bad
626,14,bad
628,-12,bad
630,-40,bad
632,-61,bad
634,-1,bad
636,29,bad
638,37,bad
640,13,bad
642,-22,bad
644,-24,bad
646,-17,bad
648,-3,bad
650,20,bad
652,20,bad
654,10,bad
656,-6,bad
658,-9,bad
660,-8,bad
662,-18,bad
664,-22,bad
666,-8,bad
668,-13,bad
670,-13,bad
672,-8,bad
674,1,bad
676,-11,bad
678,-47,bad
680,-3,bad
682,29,bad
684,30,bad
686,11,bad
688,-1,bad
690,-7,bad
692,-9,bad
694,-10,bad
696,-9,bad
698,-15,bad
701,-13,bad
703,-9,bad
705,-13,bad
707,-2,bad
709,-3,bad
711,3,bad
713,-1,bad
715,-8,bad
717,-9,bad
719,-3,bad
721,-3,bad
723,-3,bad
725,-18,bad
727,-21,bad
729,-12,bad
731,-1,bad
733,-2,bad
735,2,bad
737,5,bad
739,3,bad
741,-2,bad
744,-4,bad
746,-6,bad
748,-3,bad
750,-5,bad
752,-8,bad
754,-5,bad
756,-15,bad
758,-5,bad
760,0,bad
762,-5,bad
764,-4,bad
766,-4,bad
768,-4,bad
770,-4,bad
772,-4,bad
774,-4,bad
776,-4,bad
778,-4,bad
780,-5,bad
782,-6,bad
784,-4,bad
786,-3,bad
788,0,bad
790,2,bad
792,0,bad
794,-1,bad
796,-3,bad
798,-9,bad
800,-12,bad
802,-6,bad
804,11,bad
806,15,bad
808,6,bad
810,4,bad
812,0,bad
814,-2,bad
816,-3,bad
818,-4,bad
820,-6,bad
822,-4,bad
824,-4,bad
826,-2,bad
829,-2,bad
831,1,bad
833,1,bad
835,1,bad
837,-2,bad
839,-3,bad
841,0,bad
843,0,bad
845,-1,bad
847,1,bad
849,-1,bad
851,-2,bad
853,-2,bad
855,0,bad
857,6,bad
859,2,bad
861,-2,bad
863,0,bad
865,0,bad
867,-2,bad
869,-10,bad
872,-8,bad
874,3,bad
876,6,bad
878,5,bad
880,7,bad
882,3,bad
884,2,bad
886,-1,bad
888,-6,bad
890,-6,bad
892,-4,bad
894,-4,bad
896,1,bad
898,-2,bad
900,3,bad
902,6,bad
904,4,bad
906,-2,bad
908,3,bad
910,2,bad
912,-1,bad
914,0,bad
916,2,bad
918,-2,bad
920,0,bad
922,0,bad
924,-1,bad
926,-1,bad
928,-1,bad
930,0,bad
932,-3,bad
934,1,bad
936,-1,bad
938,0,bad
940,-1,bad
942,-3,bad
944,-11,bad
946,-4,bad
948,1,bad
950,6,bad
952,15,bad
954,4,bad
957,-5,bad
