arduino_ms,emg_raw,label
2,57,bad
4,-29,bad
6,-101,bad
8,-98,bad
10,28,bad
12,52,bad
14,36,bad
16,23,bad
18,-50,bad
20,-101,bad
22,-11,bad
24,38,bad
26,57,bad
28,-14,bad
30,-41,bad
32,24,bad
34,12,bad
36,-54,bad
38,-92,bad
40,-8,bad
42,8,bad
44,14,bad
46,5,bad
48,27,bad
50,53,bad
52,60,bad
55,-24,bad
57,-45,bad
59,-27,bad
61,14,bad
63,57,bad
65,32,bad
67,1,bad
69,-34,bad
71,-53,bad
73,-76,bad
75,-35,bad
77,-10,bad
79,79,bad
81,150,bad
83,57,bad
85,-79,bad
87,-219,bad
89,-96,bad
91,-11,bad
93,36,bad
95,5,bad
98,28,bad
100,33,bad
102,79,bad
104,28,bad
106,-14,bad
108,-143,bad
110,-87,bad
112,-1,bad
114,23,bad
116,26,bad
118,34,bad
120,56,bad
122,120,bad
124,55,bad
126,-62,bad
128,-161,bad
130,-104,bad
132,-19,bad
134,7,bad
136,3,bad
138,19,bad
140,56,bad
142,103,bad
144,50,bad
146,-3,bad
148,-106,bad
150,-33,bad
152,13,bad
154,11,bad
156,-37,bad
158,-9,bad
160,-23,bad
162,-64,bad
164,52,bad
166,94,bad
168,-12,bad
170,-121,bad
172,-72,bad
174,12,bad
176,167,bad
178,141,bad
180,-76,bad
183,-232,bad
185,-121,bad
187,-16,bad
189,28,bad
191,76,bad
193,53,bad
195,-2,bad
197,-19,bad
199,75,bad
201,39,bad
203,-17,bad
205,-49,bad
207,-35,bad
209,-11,bad
211,66,bad
213,107,bad
215,19,bad
217,-157,bad
219,-98,bad
221,27,bad
223,11,bad
226,-57,bad
228,-15,bad
230,74,bad
232,33,bad
234,-112,bad
236,-119,bad
238,-16,bad
240,18,bad
242,32,bad
244,14,bad
246,29,bad
248,50,bad
250,28,bad
252,22,bad
254,10,bad
256,-23,bad
258,-46,bad
260,-64,bad
262,-72,bad
264,32,bad
266,58,bad
268,39,bad
270,23,bad
272,10,bad
274,34,bad
276,-26,bad
278,-77,bad
280,-13,bad
282,128,bad
284,87,bad
286,-105,bad
288,-216,bad
290,-74,bad
292,62,bad
294,138,bad
296,74,bad
298,-119,bad
300,-169,bad
302,29,bad
304,98,bad
306,99,bad
308,-9,bad
311,-78,bad
313,-112,bad
315,-7,bad
317,14,bad
319,8,bad
321,-35,bad
323,-9,bad
325,22,bad
327,36,bad
329,1,bad
331,-14,bad
333,36,bad
335,16,bad
337,5,bad
339,-9,bad
341,-60,bad
343,-103,bad
345,35,bad
347,101,bad
349,55,bad
351,-48,bad
354,-108,bad
356,-12,bad
358,-4,bad
360,-12,bad
362,8,bad
364,35,bad
366,47,bad
368,-4,bad
370,-34,bad
372,-30,bad
374,-37,bad
376,-19,bad
378,-31,bad
380,-16,bad
382,-9,bad
384,25,bad
386,25,bad
388,-25,bad
390,-15,bad
392,-3,bad
394,28,bad
396,34,bad
398,40,bad
400,-4,bad
402,-54,bad
404,-21,bad
406,-25,bad
408,-22,bad
410,-10,bad
412,-1,bad
414,-8,bad
416,-10,bad
418,-2,bad
420,3,bad
422,1,bad
424,8,bad
426,10,bad
428,-1,bad
430,-10,bad
432,-3,bad
434,-11,bad
436,-22,bad
439,-15,bad
441,1,bad
443,0,bad
445,-9,bad
447,-16,bad
449,-5,bad
451,6,bad
453,17,bad
455,20,bad
457,5,bad
459,-18,bad
461,-30,bad
463,-31,bad
465,-13,bad
467,-12,bad
469,-3,bad
471,1,bad
473,0,bad
475,2,bad
477,-1,bad
479,3,bad
482,12,bad
484,5,bad
486,-13,bad
488,-20,bad
490,-14,bad
492,-15,bad
494,-11,bad
496,-6,bad
498,-3,bad
500,-5,bad
502,-2,bad
504,-1,bad
506,-2,bad
508,2,bad
510,4,bad
512,-1,bad
514,-16,bad
516,-22,bad
518,-12,bad
520,-7,bad
522,-2,bad
524,-3,bad
526,-2,bad
528,-4,bad
530,-6,bad
532,0,bad
534,19,bad
536,44,bad
538,22,bad
540,-29,bad
542,-70,bad
544,-36,bad
546,-13,bad
548,-10,bad
550,-10,bad
552,2,bad
554,4,bad
556,1,bad
558,-1,bad
560,2,bad
562,17,bad
