arduino_ms,emg_raw,label
2,1,good
4,-16,good
6,-28,good
8,3,good
10,35,good
12,28,good
14,-27,good
16,-29,good
18,-17,good
20,1,good
22,16,good
24,18,good
26,-13,good
28,-3,good
30,-19,good
32,-17,good
34,-4,good
36,6,good
38,31,good
40,-4,good
42,-18,good
44,-41,good
46,-26,good
48,-14,good
50,-2,good
52,16,good
54,16,good
56,-8,good
58,-20,good
60,-14,good
62,-18,good
64,21,good
66,10,good
68,-26,good
70,-9,good
72,11,good
74,-5,good
76,-7,good
78,-5,good
80,5,good
82,22,good
85,-47,good
87,-30,good
89,-18,good
91,-2,good
93,10,good
95,-1,good
97,-11,good
99,-18,good
101,1,good
103,-1,good
105,6,good
107,2,good
109,-12,good
111,-22,good
113,7,good
115,10,good
117,1,good
119,8,good
121,-25,good
123,-38,good
125,-7,good
128,7,good
130,36,good
132,1,good
134,-14,good
136,-26,good
138,-24,good
140,-2,good
142,7,good
144,0,good
146,-7,good
148,-20,good
150,-32,good
152,-29,good
154,-21,good
156,5,good
158,20,good
160,19,good
162,16,good
164,-1,good
166,-22,good
168,-12,good
170,-4,good
172,-1,good
174,3,good
176,0,good
178,-3,good
180,0,good
182,-4,good
184,-32,good
186,-21,good
188,3,good
190,23,good
192,-7,good
194,-24,good
196,-36,good
198,-18,good
200,-5,good
202,-9,good
204,16,good
206,-2,good
208,-4,good
210,-10,good
213,-6,good
215,18,good
217,1,good
219,3,good
221,-6,good
223,-10,good
225,-11,good
227,6,good
229,7,good
231,6,good
233,-15,good
235,-31,good
237,-48,good
239,-13,good
241,15,good
243,19,good
245,4,good
247,-29,good
249,-36,good
251,-29,good
253,-4,good
256,21,good
258,19,good
260,24,good
262,13,good
264,3,good
266,-10,good
268,-14,good
270,-9,good
272,4,good
274,0,good
276,-41,good
278,-38,good
280,-10,good
282,-9,good
284,-33,good
286,4,good
288,25,good
290,27,good
292,9,good
294,-11,good
296,-33,good
298,-30,good
300,-16,good
302,15,good
304,3,good
306,-1,good
308,6,good
310,-18,good
312,-37,good
314,8,good
316,19,good
318,26,good
320,18,good
322,-7,good
324,-14,good
326,-9,good
328,-7,good
330,-13,good
332,-75,good
334,-40,good
336,26,good
338,33,good
341,-6,good
343,-5,good
345,-28,good
347,-35,good
349,10,good
351,30,good
353,51,good
355,-6,good
357,-10,good
359,-7,good
361,5,good
363,0,good
365,-47,good
367,-42,good
369,-11,good
371,-22,good
373,2,good
375,5,good
377,-10,good
379,-19,good
381,26,good
384,38,good
386,-5,good
388,-21,good
390,-17,good
392,-16,good
394,-33,good
396,-35,good
398,-13,good
400,12,good
402,49,good
404,65,good
406,-4,good
408,-71,good
410,-63,good
412,13,good
414,53,good
416,5,good
418,-21,good
420,23,good
422,-23,good
424,-105,good
426,-99,good
428,-5,good
430,57,good
432,59,good
434,21,good
436,16,good
438,28,good
440,13,good
