arduino_ms,emg_raw,label
2,65,good
4,35,good
6,-11,good
9,-16,good
11,-7,good
13,-10,good
15,-13,good
17,-5,good
19,-24,good
21,-120,good
23,-80,good
25,-1,good
27,56,good
29,40,good
31,56,good
33,52,good
35,1,good
37,-100,good
39,-79,good
41,-6,good
43,31,good
45,61,good
47,19,good
49,-48,good
51,-75,good
53,-42,good
55,52,good
57,79,good
59,37,good
61,-2,good
63,-62,good
65,-54,good
67,-63,good
69,-40,good
71,43,good
73,60,good
75,23,good
77,-87,good
79,-111,good
81,-25,good
83,55,good
85,74,good
87,52,good
89,-51,good
91,-40,good
94,9,good
96,12,good
98,-42,good
100,-97,good
102,-26,good
104,88,good
106,100,good
108,32,good
110,-26,good
112,-81,good
114,-28,good
116,30,good
118,29,good
120,1,good
122,-9,good
124,-154,good
126,-143,good
128,10,good
130,117,good
132,107,good
134,57,good
137,9,good
139,-47,good
141,-76,good
143,-22,good
145,13,good
147,16,good
149,-11,good
151,-122,good
153,-78,good
155,26,good
157,79,good
159,88,good
161,47,good
163,6,good
165,-71,good
167,-82,good
169,-15,good
171,0,good
173,21,good
175,5,good
177,-47,good
179,-53,good
181,-34,good
183,26,good
185,33,good
187,17,good
189,25,good
191,-2,good
193,-53,good
195,-31,good
197,-6,good
199,-9,good
201,6,good
203,27,good
205,22,good
207,6,good
209,-30,good
211,-130,good
213,-69,good
215,54,good
217,86,good
219,51,good
222,16,good
224,-10,good
226,-72,good
228,-63,good
230,-25,good
232,4,good
234,59,good
236,52,good
238,4,good
240,-32,good
242,-73,good
244,-85,good
246,-6,good
248,58,good
250,50,good
252,28,good
254,2,good
256,-7,good
258,-8,good
260,-35,good
262,-64,good
265,-106,good
267,-33,good
269,87,good
271,95,good
273,59,good
275,-7,good
277,-78,good
279,-45,good
281,6,good
283,14,good
285,14,good
287,-11,good
289,-79,good
291,-57,good
293,28,good
295,55,good
297,40,good
299,-4,good
301,-61,good
303,-48,good
305,13,good
307,25,good
309,8,good
311,15,good
313,2,good
315,-50,good
317,-11,good
319,-15,good
321,-34,good
323,21,good
325,45,good
327,32,good
329,-76,good
331,-92,good
333,7,good
335,51,good
337,56,good
339,41,good
341,-6,good
343,-106,good
345,-94,good
347,10,good
350,75,good
352,66,good
354,20,good
356,-33,good
358,-46,good
360,-33,good
362,-9,good
364,13,good
366,17,good
368,2,good
370,-8,good
372,-11,good
374,-11,good
376,-11,good
378,-33,good
380,-93,good
382,-62,good
384,33,good
386,57,good
388,57,good
390,10,good
393,-27,good
395,-40,good
397,-40,good
399,16,good
401,52,good
403,19,good
405,-16,good
407,-28,good
409,-20,good
411,-1,good
413,0,good
415,3,good
417,-3,good
419,-9,good
421,-12,good
423,-11,good
425,-12,good
427,-8,good
429,-7,good
431,-8,good
433,-8,good
435,-7,good
437,-8,good
439,-9,good
441,-11,good
443,-14,good
445,-5,good
447,-5,good
449,-18,good
451,-16,good
453,-7,good
455,14,good
457,12,good
459,14,good
461,-1,good
463,-7,good
465,-11,good
467,-18,good
469,-22,good
471,-7,good
473,1,good
475,-4,good
478,-15,good
480,-27,good
482,-26,good
484,-14,good
486,-18,good
488,28,good
490,40,good
492,18,good
494,-1,good
496,-7,good
498,-11,good
500,-11,good
502,-11,good
504,-12,good
506,-11,good
508,-13,good
510,-23,good
512,-45,good
514,-11,good
516,24,good
518,28,good
521,12,good
523,-2,good
525,-5,good
527,-8,good
529,-11,good
531,-11,good
533,-13,good
535,-15,good
537,-21,good
539,-69,good
541,-41,good
543,33,good
545,54,good
547,43,good
549,-2,good
551,-16,good
553,-23,good
555,-11,good
557,0,good
559,8,good
561,3,good
563,-2,good
565,-14,good
567,-20,good
569,-10,good
571,-2,good
573,-6,good
575,-4,good
577,-6,good
579,-6,good
581,-6,good
583,-8,good
585,-11,good
587,-12,good
589,-10,good
591,-5,good
593,2,good
595,-1,good
597,-7,good
599,-9,good
601,-27,good
603,-13,good
606,-1,good
608,4,good
610,1,good
612,-16,good
614,-3,good
616,-12,good
618,-86,good
620,-39,good
622,39,good
624,79,good
626,61,good
628,18,good
630,-3,good
632,-9,good
634,-8,good
636,-10,good
638,-18,good
640,-17,good
642,-17,good
644,-15,good
646,-14,good
649,-10,good
651,-8,good
653,-9,good
655,-7,good
657,-8,good
659,-8,good
661,-6,good
663,-6,good
665,-6,good
667,-8,good
669,-14,good
671,-4,good
673,1,good
675,-1,good
677,-1,good
679,-3,good
681,-10,good
683,-20,good
685,-14,good
687,-7,good
689,-22,good
691,-24,good
693,5,good
695,17,good
697,18,good
699,8,good
701,5,good
703,-1,good
705,-6,good
707,-10,good
709,-17,good
711,-12,good
713,-6,good
715,-3,good
717,-21,good
719,-20,good
721,-1,good
723,9,good
725,7,good
727,1,good
729,-8,good
731,-9,good
734,-7,good
736,-5,good
738,-7,good
740,-4,good
742,-4,good
744,-2,good
746,-10,good
748,-5,good
750,-5,good
752,-11,good
754,-21,good
756,-16,good
758,4,good
760,10,good
762,5,good
764,-31,good
766,-48,good
768,0,good
770,32,good
772,8,good
774,-5,good
777,15,good
779,30,good
781,19,good
783,-2,good
785,-7,good
787,-11,good
789,-14,good
791,-14,good
793,-13,good
795,-13,good
797,-11,good
799,-9,good
801,-8,good
803,-8,good
805,-8,good
807,-8,good
809,-9,good
811,-8,good
813,-5,good
815,-7,good
817,-7,good
819,-9,good
821,-10,good
823,-10,good
825,-9,good
827,-6,good
829,1,good
831,4,good
833,-6,good
835,-6,good
837,-7,good
839,-9,good
841,-3,good
843,2,good
845,4,good
847,-6,good
849,-5,good
851,-4,good
853,5,good
855,8,good
857,5,good
859,-3,good
862,-14,good
864,-32,good
866,-26,good
868,-1,good
870,20,good
872,16,good
874,8,good
876,-2,good
878,-5,good
880,-4,good
882,-3,good
884,-2,good
886,-5,good
888,-9,good
890,-15,good
892,-38,good
894,-34,good
896,-5,good
898,15,good
900,23,good
902,15,good
905,4,good
907,-1,good
909,-5,good
911,-11,good
913,-21,good
915,-13,good
917,-8,good
919,-11,good
921,-9,good
923,-3,good
925,2,good
927,3,good
929,-1,good
931,-5,good
933,-7,good
935,-5,good
937,-3,good
939,-5,good
941,-6,good
943,-10,good
945,-16,good
947,-16,good
949,-12,good
951,-3,good
953,1,good
955,3,good
957,-1,good
959,-2,good
961,-6,good
963,-8,good
965,-10,good
967,-9,good
969,-8,good
971,-41,good
973,-30,good
975,-1,good
977,23,good
979,33,good
981,20,good
983,1,good
985,-20,good
987,-17,good
990,-13,good
992,-30,good
994,-15,good
996,14,good
998,28,good
1000,23,good
1002,16,good
1004,1,good
1006,-7,good
1008,-11,good
1010,-12,good
1012,-14,good
1014,-16,good
1016,-14,good
1018,-12,good
1020,-11,good
1022,-9,good
1024,-9,good
1026,-9,good
1028,-9,good
1030,-9,good
1033,-14,good
1035,-17,good
1037,-15,good
1039,-9,good
1041,-6,good
1043,0,good
1045,-5,good
1047,-18,good
1049,-23,good
1051,-11,good
1053,7,good
1055,22,good
1057,17,good
1059,7,good
1061,-2,good
1063,-7,good
1065,-9,good
1067,-13,good
1069,-14,good
1071,-21,good
1073,-21,good
1075,-17,good
1077,-9,good
1079,0,good
1081,4,good
1083,3,good
1085,-2,good
1087,-8,good
1089,-8,good
1091,-1,good
