arduino_ms,emg_raw,label
2,-36,bad
5,-39,bad
7,-24,bad
9,1,bad
11,-13,bad
13,-4,bad
15,33,bad
17,21,bad
19,-18,bad
21,17,bad
23,72,bad
25,-40,bad
27,-94,bad
29,-29,bad
31,39,bad
33,-5,bad
35,-46,bad
37,-19,bad
39,4,bad
41,8,bad
43,5,bad
45,-8,bad
47,0,bad
49,14,bad
51,-22,bad
53,-24,bad
55,-6,bad
57,-6,bad
59,2,bad
61,0,bad
63,-10,bad
65,-8,bad
67,-4,bad
69,1,bad
71,-3,bad
73,-4,bad
75,-6,bad
77,-6,bad
79,-6,bad
81,-8,bad
83,-4,bad
85,-2,bad
87,-4,bad
90,-5,bad
92,-5,bad
94,-6,bad
96,-7,bad
98,-10,bad
100,-12,bad
102,-11,bad
104,-6,bad
106,-3,bad
108,3,bad
110,0,bad
112,-8,bad
114,-9,bad
116,-10,bad
118,-10,bad
120,-9,bad
122,-4,bad
124,3,bad
126,-4,bad
128,-2,bad
130,-7,bad
133,-5,bad
135,-4,bad
137,-6,bad
139,-5,bad
141,-4,bad
143,-5,bad
145,-4,bad
147,-5,bad
149,-4,bad
151,-4,bad
153,-2,bad
155,-3,bad
157,-2,bad
159,-3,bad
161,-1,bad
163,-2,bad
165,-2,bad
167,-1,bad
169,-1,bad
171,-1,bad
173,0,bad
175,-1,bad
177,0,bad
179,0,bad
181,0,bad
183,1,bad
185,0,bad
187,0,bad
189,0,bad
191,1,bad
193,0,bad
195,1,bad
197,-1,bad
199,1,bad
201,0,bad
203,1,bad
205,0,bad
207,-1,bad
209,1,bad
211,0,bad
213,0,bad
215,0,bad
218,0,bad
220,1,bad
222,1,bad
224,0,bad
226,0,bad
228,2,bad
230,0,bad
232,1,bad
234,1,bad
236,1,bad
238,0,bad
240,0,bad
242,0,bad
244,0,bad
246,1,bad
248,1,bad
250,0,bad
252,0,bad
254,0,bad
256,1,bad
258,0,bad
261,1,bad
263,1,bad
265,1,bad
267,1,bad
269,-1,bad
271,-2,bad
273,1,bad
275,-1,bad
277,0,bad
279,-1,bad
281,0,bad
283,-1,bad
285,0,bad
287,-1,bad
289,-2,bad
291,-1,bad
293,-1,bad
295,1,bad
297,1,bad
299,-1,bad
301,0,bad
303,1,bad
305,4,bad
307,3,bad
309,-1,bad
311,1,bad
313,-1,bad
315,0,bad
317,-1,bad
319,-5,bad
321,-2,bad
323,0,bad
325,3,bad
327,3,bad
329,2,bad
331,1,bad
