arduino_ms,emg_raw,label
2,44,good
4,31,good
6,-1,good
8,-53,good
10,-53,good
12,-19,good
14,-24,good
16,23,good
18,44,good
20,11,good
22,-38,good
24,-47,good
26,-15,good
28,-55,good
30,2,good
32,27,good
34,41,good
36,33,good
38,-3,good
40,-13,good
42,-16,good
44,-64,good
46,-11,good
48,11,good
50,-12,good
53,-42,good
55,-64,good
57,-24,good
59,35,good
61,106,good
63,67,good
65,5,good
67,-13,good
69,-25,good
71,-33,good
73,-56,good
75,-15,good
77,-22,good
79,-71,good
81,37,good
83,53,good
85,4,good
87,-11,good
89,-19,good
91,19,good
93,-8,good
96,5,good
98,-20,good
100,-138,good
102,-1,good
104,84,good
106,55,good
108,14,good
110,-14,good
112,-13,good
114,22,good
116,-31,good
118,-90,good
120,15,good
122,27,good
124,1,good
126,26,good
128,-2,good
130,-106,good
132,-41,good
134,28,good
136,91,good
138,91,good
140,32,good
142,-20,good
144,-17,good
146,5,good
148,-3,good
150,-29,good
152,-139,good
154,-7,good
156,57,good
158,35,good
160,7,good
162,-48,good
164,-32,good
166,-18,good
168,-6,good
170,51,good
172,39,good
174,9,good
176,-5,good
178,-67,good
181,-59,good
183,-8,good
185,7,good
187,6,good
189,14,good
191,14,good
193,-45,good
195,-150,good
197,13,good
199,97,good
201,64,good
203,-41,good
205,-41,good
207,8,good
209,0,good
211,20,good
213,17,good
215,50,good
217,11,good
219,-38,good
221,-96,good
224,-10,good
226,63,good
228,-13,good
230,-60,good
232,29,good
234,58,good
236,27,good
238,1,good
240,-15,good
242,-17,good
244,-24,good
246,-88,good
248,-60,good
250,40,good
252,-4,good
254,-18,good
256,25,good
258,-12,good
260,-4,good
262,-8,good
264,-48,good
266,-81,good
268,-29,good
270,94,good
272,83,good
274,21,good
276,3,good
278,-27,good
280,-43,good
282,-37,good
284,-24,good
286,19,good
288,43,good
290,10,good
292,-19,good
294,-14,good
296,-63,good
298,-52,good
300,-10,good
302,33,good
304,45,good
306,-5,good
309,-38,good
311,-1,good
313,-48,good
315,-72,good
317,-49,good
319,36,good
321,88,good
323,70,good
325,28,good
327,-2,good
329,-15,good
331,-84,good
333,-75,good
335,32,good
337,50,good
339,3,good
341,8,good
343,-29,good
345,-12,good
347,-14,good
349,-33,good
352,-70,good
354,-54,good
356,1,good
358,57,good
360,40,good
362,19,good
364,-4,good
366,11,good
368,6,good
370,27,good
372,-36,good
374,-29,good
376,17,good
378,3,good
380,14,good
382,7,good
384,1,good
386,-37,good
388,-56,good
390,-8,good
392,19,good
394,26,good
396,9,good
398,-7,good
400,-23,good
402,-43,good
404,-27,good
406,-35,good
408,-39,good
410,10,good
412,2,good
414,-43,good
416,28,good
418,70,good
420,40,good
422,4,good
424,-30,good
426,-20,good
428,-10,good
430,-4,good
432,-69,good
434,-1,good
437,44,good
439,18,good
441,-5,good
443,-21,good
445,1,good
447,6,good
449,-20,good
451,-123,good
453,-98,good
455,75,good
457,90,good
459,31,good
461,6,good
463,-15,good
465,5,good
467,20,good
469,6,good
471,-27,good
473,-24,good
475,-10,good
477,-6,good
480,-9,good
482,-4,good
484,-9,good
486,-28,good
488,-10,good
490,-2,good
492,-22,good
494,-44,good
496,-20,good
498,-6,good
500,21,good
502,33,good
504,29,good
506,9,good
508,-23,good
510,-83,good
512,-24,good
514,52,good
516,22,good
518,3,good
520,11,good
522,7,good
524,2,good
526,-7,good
528,-12,good
530,-13,good
532,-13,good
534,-12,good
536,-12,good
538,-9,good
540,-9,good
542,-8,good
544,-9,good
546,-8,good
548,-8,good
550,-5,good
552,-9,good
554,-6,good
556,-4,good
558,-3,good
560,-4,good
562,-4,good
565,-4,good
567,-4,good
569,-6,good
571,-6,good
573,-6,good
575,-6,good
577,-7,good
579,-6,good
581,-5,good
583,-2,good
585,-4,good
587,-4,good
589,-4,good
591,-4,good
593,-6,good
595,-5,good
597,-4,good
599,-3,good
601,-4,good
603,-4,good
605,-3,good
608,-3,good
610,-5,good
612,-4,good
614,-16,good
616,-8,good
618,9,good
620,12,good
622,3,good
624,0,good
626,-1,good
628,-3,good
630,-5,good
632,-10,good
634,-5,good
636,-1,good
638,0,good
640,-3,good
642,-5,good
644,5,good
646,2,good
648,-1,good
650,-4,good
652,0,good
654,1,good
656,-2,good
658,-1,good
660,-2,good
662,0,good
664,-1,good
666,0,good
668,-1,good
670,-1,good
672,0,good
674,0,good
676,1,good
678,2,good
680,-1,good
682,1,good
684,1,good
686,-1,good
688,-9,good
690,-5,good
693,4,good
695,6,good
697,1,good
699,3,good
701,5,good
703,-1,good
705,-1,good
707,4,good
709,0,good
711,-2,good
713,-9,good
715,-5,good
717,3,good
719,7,good
721,-3,good
723,6,good
725,8,good
727,0,good
729,-1,good
731,0,good
733,0,good
736,0,good
738,-2,good
740,0,good
742,0,good
744,1,good
746,0,good
748,-4,good
750,0,good
752,2,good
754,-1,good
756,-1,good
758,0,good
760,0,good
762,-4,good
764,-6,good
766,-1,good
768,1,good
770,2,good
